fromDateTime,HUMIDITY,PM1,PM10,PM25,PRESSURE,TEMPERATURE
2020-04-10T04:00:00.000Z,87.22,14.5,27.09,20.0,1025.81,3.77
2020-04-10T05:00:00.000Z,83.99,16.54,31.13,22.69,1026.09,4.91
2020-04-10T06:00:00.000Z,80.23,16.34,30.15,22.41,1026.24,6.46
2020-04-10T07:00:00.000Z,73.27,9.75,17.77,13.15,1026.45,8.41
2020-04-10T08:00:00.000Z,63.23,5.79,10.53,7.79,1026.01,11.01
2020-04-10T09:00:00.000Z,54.48,3.34,6.31,4.6,1025.5,12.83
2020-04-10T10:00:00.000Z,46.32,2.07,4.28,3.0,1025.35,13.33
2020-04-10T11:00:00.000Z,40.95,1.28,2.91,2.03,1024.8,14.51
2020-04-10T12:00:00.000Z,36.44,1.8,3.56,2.54,1024.21,15.47
2020-04-10T13:00:00.000Z,34.25,2.2,4.12,3.03,1023.35,16.75
2020-04-10T14:00:00.000Z,31.11,1.52,3.14,2.23,1023.07,16.44
2020-04-10T15:00:00.000Z,30.1,2.94,5.19,3.86,1022.97,15.14
2020-04-10T16:00:00.000Z,33.03,3.33,5.96,4.4,1023.2,12.95
2020-04-10T17:00:00.000Z,35.67,7.09,14.01,10.03,1023.57,11.69
2020-04-10T18:00:00.000Z,38.7,10.42,20.72,15.1,1024.03,10.63
2020-04-10T19:00:00.000Z,41.91,17.56,36.64,25.09,1024.01,9.78
2020-04-10T20:00:00.000Z,46.69,26.29,61.04,38.87,1023.92,9.06
2020-04-10T21:00:00.000Z,50.7,25.67,58.85,37.77,1024.07,8.25
2020-04-10T22:00:00.000Z,52.69,23.74,52.39,34.22,1024.45,7.51
2020-04-10T23:00:00.000Z,53.29,21.85,46.85,31.33,1024.58,6.82
2020-04-11T00:00:00.000Z,53.82,19.79,40.76,28.16,1024.96,6.0
2020-04-11T01:00:00.000Z,54.32,14.93,28.0,20.38,1025.63,4.76
2020-04-11T02:00:00.000Z,55.09,12.26,23.26,16.84,1026.16,3.63
2020-04-11T03:00:00.000Z,55.03,12.05,22.48,16.44,1026.57,3.05
2020-04-11T04:00:00.000Z,53.08,11.1,20.43,15.06,1027.37,3.2
2020-04-11T05:00:00.000Z,48.9,10.22,18.77,13.8,1028.03,4.27
2020-04-11T06:00:00.000Z,48.49,4.24,8.21,5.91,1028.41,5.95
2020-04-11T07:00:00.000Z,44.43,1.97,3.9,2.78,1028.7,7.91
2020-04-11T08:00:00.000Z,39.43,0.88,1.9,1.33,1028.76,10.51
2020-04-11T09:00:00.000Z,35.02,0.58,1.35,0.88,1028.44,13.08
2020-04-11T10:00:00.000Z,31.99,0.57,1.42,0.95,1028.24,14.13
2020-04-11T11:00:00.000Z,30.41,0.3,0.79,0.56,1027.57,16.17
2020-04-11T12:00:00.000Z,27.56,0.01,0.23,0.12,1027.16,17.07
2020-04-11T13:00:00.000Z,25.15,0.1,0.36,0.24,1026.85,17.46
2020-04-11T14:00:00.000Z,23.66,0.42,1.03,0.71,1027.0,16.72
2020-04-11T15:00:00.000Z,23.03,0.65,1.5,1.04,1027.03,14.97
2020-04-11T16:00:00.000Z,25.27,2.45,4.59,3.33,1027.33,12.42
2020-04-11T17:00:00.000Z,26.41,7.01,12.73,9.41,1027.67,10.69
2020-04-11T18:00:00.000Z,27.98,13.92,26.25,19.26,1028.02,9.29
2020-04-11T19:00:00.000Z,30.52,22.52,50.39,32.63,1027.64,8.43
2020-04-11T20:00:00.000Z,33.03,19.2,39.84,27.6,1027.51,7.63
2020-04-11T21:00:00.000Z,35.96,16.4,33.48,23.78,1027.55,6.76
2020-04-11T22:00:00.000Z,38.07,11.75,23.05,16.56,1027.61,5.98
2020-04-11T23:00:00.000Z,39.27,10.87,21.7,15.61,1027.38,5.48
2020-04-12T00:00:00.000Z,40.92,11.67,23.16,16.73,1026.9,5.07
2020-04-12T01:00:00.000Z,43.27,11.22,21.75,15.7,1026.31,4.53
2020-04-12T02:00:00.000Z,45.73,10.52,20.29,14.72,1025.87,4.15
2020-04-12T03:00:00.000Z,47.2,11.27,22.12,15.94,1025.38,4.02
2020-04-12T04:00:00.000Z,47.36,11.78,23.2,16.85,1025.15,4.43
2020-04-12T05:00:00.000Z,47.33,11.55,21.8,15.99,1024.63,5.27
2020-04-12T06:00:00.000Z,46.9,10.88,20.21,14.94,1023.93,7.3
2020-04-12T07:00:00.000Z,41.36,7.39,13.87,10.07,1022.9,9.66
2020-04-12T08:00:00.000Z,36.29,6.98,12.72,9.36,1021.72,12.8
2020-04-12T09:00:00.000Z,32.16,7.59,13.42,10.02,1020.33,15.79
2020-04-12T10:00:00.000Z,31.08,7.87,13.97,10.38,1019.48,16.26
2020-04-12T11:00:00.000Z,27.53,7.16,12.71,9.42,1018.14,18.93
2020-04-12T12:00:00.000Z,25.36,6.56,11.67,8.67,1016.93,20.59
2020-04-12T13:00:00.000Z,23.74,6.47,11.54,8.6,1015.95,21.12
2020-04-12T14:00:00.000Z,21.55,7.11,12.57,9.34,1015.33,20.9
2020-04-12T15:00:00.000Z,21.13,7.46,13.09,9.73,1014.79,19.53
2020-04-12T16:00:00.000Z,25.17,7.89,13.7,10.23,1014.37,17.51
2020-04-12T17:00:00.000Z,30.15,8.24,14.29,10.65,1013.82,16.05
2020-04-12T18:00:00.000Z,33.12,9.44,16.22,12.15,1013.51,15.03
2020-04-12T19:00:00.000Z,38.38,11.12,19.3,14.37,1013.08,13.59
2020-04-12T20:00:00.000Z,41.72,13.43,23.47,17.5,1012.47,12.54
2020-04-12T21:00:00.000Z,46.1,14.9,26.73,19.97,1011.72,11.51
2020-04-12T22:00:00.000Z,50.22,15.25,27.38,20.36,1010.86,11.08
2020-04-12T23:00:00.000Z,54.02,12.73,23.07,17.18,1010.03,10.84
2020-04-13T00:00:00.000Z,58.29,13.13,23.35,17.33,1009.1,10.49
2020-04-13T01:00:00.000Z,62.37,13.82,24.37,18.14,1008.44,9.92
2020-04-13T02:00:00.000Z,67.29,14.37,25.92,19.43,1007.82,9.24
2020-04-13T03:00:00.000Z,69.22,14.55,25.88,19.4,1007.24,9.14
2020-04-13T04:00:00.000Z,68.05,15.45,27.35,20.46,1006.98,9.46
2020-04-13T05:00:00.000Z,65.35,14.75,25.51,19.1,1006.9,10.74
2020-04-13T06:00:00.000Z,68.87,14.78,25.44,19.09,1006.39,11.35
2020-04-13T07:00:00.000Z,66.04,16.6,30.15,22.49,1005.38,13.03
2020-04-13T08:00:00.000Z,59.07,16.75,31.42,23.29,1006.07,14.48
2020-04-13T09:00:00.000Z,54.25,9.7,17.85,13.16,1005.63,16.5
2020-04-13T10:00:00.000Z,57.87,8.14,14.36,10.62,1006.33,14.86
2020-04-13T11:00:00.000Z,72.99,9.56,16.86,12.69,1007.49,12.13
2020-04-13T12:00:00.000Z,78.79,7.99,14.17,10.64,1008.0,10.26
2020-04-13T13:00:00.000Z,72.75,5.11,10.1,7.28,1008.21,9.32
2020-04-13T14:00:00.000Z,57.35,4.7,8.95,6.51,1008.02,10.11
2020-04-13T15:00:00.000Z,41.93,2.95,5.9,4.23,1008.89,9.59
2020-04-13T16:00:00.000Z,38.89,2.53,5.2,3.61,1009.55,8.9
2020-04-13T17:00:00.000Z,41.05,1.89,4.07,2.88,1010.74,7.69
2020-04-13T18:00:00.000Z,44.75,2.58,6.0,4.21,1011.81,6.49
2020-04-13T19:00:00.000Z,45.64,9.13,18.43,13.17,1012.57,5.44
2020-04-13T20:00:00.000Z,43.99,8.78,18.1,12.83,1012.79,4.48
2020-04-13T21:00:00.000Z,45.12,6.84,14.22,10.05,1013.11,3.48
2020-04-13T22:00:00.000Z,48.15,4.49,9.43,6.63,1013.62,2.53
2020-04-13T23:00:00.000Z,51.21,4.42,9.63,6.86,1013.78,1.85
2020-04-14T00:00:00.000Z,55.02,4.14,8.95,6.23,1013.67,1.33
2020-04-14T01:00:00.000Z,59.91,3.91,8.48,5.86,1013.69,0.69
2020-04-14T02:00:00.000Z,64.84,3.96,8.63,5.99,1014.2,0.14
2020-04-14T03:00:00.000Z,68.99,4.15,9.13,6.4,1014.59,-0.13
2020-04-14T04:00:00.000Z,68.79,4.58,9.84,6.91,1015.07,0.31
2020-04-14T05:00:00.000Z,65.21,4.58,9.42,6.71,1015.5,1.68
2020-04-14T06:00:00.000Z,61.78,3.68,7.77,5.51,1015.52,3.28
2020-04-14T07:00:00.000Z,61.48,1.83,3.9,2.83,1015.54,4.84
2020-04-14T08:00:00.000Z,53.0,1.19,2.8,1.92,1015.51,6.45
2020-04-14T09:00:00.000Z,46.32,1.16,2.5,1.79,1015.68,7.39
2020-04-14T10:00:00.000Z,41.66,1.06,2.33,1.65,1016.01,7.66
2020-04-14T11:00:00.000Z,38.78,1.33,2.69,1.95,1016.1,8.22
2020-04-14T12:00:00.000Z,35.92,1.57,3.23,2.25,1016.16,8.56
2020-04-14T13:00:00.000Z,34.05,1.68,3.31,2.34,1016.37,8.74
2020-04-14T14:00:00.000Z,33.28,1.79,3.49,2.49,1016.85,8.42
2020-04-14T15:00:00.000Z,33.82,1.91,3.75,2.71,1017.42,8.22
2020-04-14T16:00:00.000Z,37.35,5.42,10.32,7.55,1017.7,7.38
2020-04-14T17:00:00.000Z,38.7,3.69,7.7,5.57,1018.01,6.53
2020-04-14T18:00:00.000Z,40.29,8.46,16.91,12.2,1018.68,5.73
2020-04-14T19:00:00.000Z,43.07,10.78,21.45,15.42,1019.07,4.81
2020-04-14T20:00:00.000Z,44.69,9.14,18.98,13.4,1019.51,3.89
2020-04-14T21:00:00.000Z,45.89,4.9,10.57,7.45,1019.48,3.11
2020-04-14T22:00:00.000Z,48.36,3.84,8.35,5.8,1019.59,2.41
2020-04-14T23:00:00.000Z,50.92,3.74,8.06,5.53,1019.54,1.84
2020-04-15T00:00:00.000Z,52.84,3.78,7.84,5.51,1019.37,1.32
2020-04-15T01:00:00.000Z,55.07,4.52,9.73,6.91,1019.07,0.95
2020-04-15T02:00:00.000Z,56.82,7.95,16.36,11.59,1018.65,0.76
2020-04-15T03:00:00.000Z,57.89,9.32,18.9,13.56,1018.26,0.99
2020-04-15T04:00:00.000Z,58.74,9.27,18.45,13.31,1017.88,1.62
2020-04-15T05:00:00.000Z,60.93,9.34,18.63,13.3,1017.72,2.67
2020-04-15T06:00:00.000Z,62.78,7.49,14.93,10.71,1017.21,3.71
2020-04-15T07:00:00.000Z,63.63,7.63,15.34,11.12,1017.08,4.73
2020-04-15T08:00:00.000Z,66.47,8.12,15.89,11.72,1016.85,5.28
2020-04-15T09:00:00.000Z,68.93,8.07,15.58,11.36,1017.26,5.22
2020-04-15T10:00:00.000Z,66.3,7.49,15.16,11.0,1017.25,5.94
2020-04-15T11:00:00.000Z,62.11,7.96,16.47,11.93,1017.52,7.0
2020-04-15T12:00:00.000Z,58.48,8.97,18.4,13.27,1017.79,7.87
2020-04-15T13:00:00.000Z,57.68,10.04,20.73,14.8,1017.72,8.5
2020-04-15T14:00:00.000Z,56.77,11.1,21.97,16.06,1017.82,9.0
2020-04-15T15:00:00.000Z,55.78,11.65,22.69,16.66,1018.01,9.43
2020-04-15T16:00:00.000Z,55.23,12.29,23.78,17.44,1018.03,9.69
2020-04-15T17:00:00.000Z,54.66,11.87,22.97,16.85,1017.92,9.82
2020-04-15T18:00:00.000Z,56.79,12.57,25.01,18.21,1018.29,9.38
2020-04-15T19:00:00.000Z,63.13,14.05,28.0,20.4,1018.35,8.31
2020-04-15T20:00:00.000Z,66.47,17.52,35.82,25.6,1017.72,7.67
2020-04-15T21:00:00.000Z,67.79,14.23,28.49,20.6,1017.6,7.11
2020-04-15T22:00:00.000Z,69.56,14.67,30.17,21.76,1017.11,6.76
2020-04-15T23:00:00.000Z,72.49,17.4,36.21,25.97,1016.31,6.42
2020-04-16T00:00:00.000Z,74.2,15.05,31.58,22.59,1015.74,6.05
2020-04-16T01:00:00.000Z,74.48,13.97,28.99,20.88,1015.09,5.75
2020-04-16T02:00:00.000Z,73.61,13.48,28.05,20.13,1014.34,5.86
2020-04-16T03:00:00.000Z,70.04,11.3,23.49,16.64,1013.96,6.26
2020-04-16T04:00:00.000Z,66.23,8.76,17.89,12.93,1013.43,6.87
2020-04-16T05:00:00.000Z,62.5,7.91,16.41,11.73,1013.01,7.77
2020-04-16T06:00:00.000Z,57.2,8.06,16.18,11.71,1012.78,8.77
2020-04-16T07:00:00.000Z,51.82,7.82,15.99,11.66,1012.34,9.99
2020-04-16T08:00:00.000Z,49.01,6.82,13.4,9.7,1011.67,11.72
2020-04-16T09:00:00.000Z,43.0,5.84,11.65,8.51,1011.27,14.57
2020-04-16T10:00:00.000Z,40.11,6.09,12.28,8.91,1011.06,15.46
2020-04-16T11:00:00.000Z,38.91,5.57,10.76,7.91,1010.74,18.14
2020-04-16T12:00:00.000Z,37.36,6.73,12.8,9.4,1010.78,19.25
2020-04-16T13:00:00.000Z,36.48,7.42,13.49,9.97,1011.09,18.98
2020-04-16T14:00:00.000Z,38.63,13.15,24.43,17.65,1011.53,17.82
2020-04-16T15:00:00.000Z,41.57,9.57,17.27,12.73,1012.24,15.23
2020-04-16T16:00:00.000Z,42.99,6.18,10.82,8.07,1012.84,13.19
2020-04-16T17:00:00.000Z,45.32,6.39,11.64,8.43,1013.18,12.03
2020-04-16T18:00:00.000Z,43.11,9.69,17.83,13.08,1013.46,11.65
2020-04-16T19:00:00.000Z,46.79,11.71,22.14,16.14,1013.75,10.2
2020-04-16T20:00:00.000Z,51.84,11.81,22.5,16.57,1014.12,8.85
2020-04-16T21:00:00.000Z,56.88,14.36,27.62,20.04,1014.49,7.77
2020-04-16T22:00:00.000Z,62.52,14.59,28.12,20.25,1014.72,6.66
2020-04-16T23:00:00.000Z,68.33,16.08,31.1,22.61,1014.65,5.86
2020-04-17T00:00:00.000Z,72.06,12.61,24.34,17.72,1015.27,4.73
2020-04-17T01:00:00.000Z,77.37,12.38,23.5,17.12,1015.31,3.76
2020-04-17T02:00:00.000Z,81.84,11.87,22.84,16.62,1015.3,2.87
2020-04-17T03:00:00.000Z,84.64,10.73,20.96,15.22,1015.54,2.2
2020-04-17T04:00:00.000Z,83.61,11.32,22.62,16.19,1016.0,2.22
2020-04-17T05:00:00.000Z,78.07,9.01,17.8,12.86,1016.28,3.63
2020-04-17T06:00:00.000Z,69.39,5.62,11.4,8.23,1015.98,5.78
2020-04-17T07:00:00.000Z,57.58,4.05,8.16,5.83,1015.99,8.59
2020-04-17T08:00:00.000Z,46.54,1.92,4.25,2.94,1015.81,11.4
2020-04-17T09:00:00.000Z,39.71,1.57,3.56,2.45,1015.5,13.97
2020-04-17T10:00:00.000Z,34.0,0.79,1.94,1.36,1015.67,14.44
2020-04-17T11:00:00.000Z,29.54,0.82,2.11,1.43,1015.16,16.6
2020-04-17T12:00:00.000Z,26.83,0.9,2.18,1.51,1015.0,17.6
2020-04-17T13:00:00.000Z,25.1,0.43,1.16,0.77,1015.3,17.3
2020-04-17T14:00:00.000Z,24.28,0.25,0.9,0.61,1015.88,15.76
2020-04-17T15:00:00.000Z,24.28,0.48,1.24,0.84,1016.58,13.7
2020-04-17T16:00:00.000Z,25.52,0.88,2.03,1.38,1017.04,11.84
2020-04-17T17:00:00.000Z,27.65,2.1,4.41,3.18,1017.58,10.4
2020-04-17T18:00:00.000Z,30.29,5.75,12.18,8.77,1018.26,9.03
2020-04-17T19:00:00.000Z,29.06,7.72,15.75,11.16,1019.01,7.6
2020-04-17T20:00:00.000Z,29.66,7.26,15.16,10.71,1019.41,6.39
2020-04-17T21:00:00.000Z,33.04,7.53,15.24,10.91,1019.9,5.19
2020-04-17T22:00:00.000Z,38.94,6.98,14.45,10.38,1020.46,4.12
2020-04-17T23:00:00.000Z,46.71,7.6,15.74,11.05,1020.92,3.15
2020-04-18T00:00:00.000Z,54.22,9.33,19.16,13.69,1021.01,2.16
2020-04-18T01:00:00.000Z,60.93,9.13,18.14,13.03,1021.35,1.14
2020-04-18T02:00:00.000Z,68.33,15.09,30.67,21.88,1021.27,0.23
2020-04-18T03:00:00.000Z,72.07,14.02,28.07,20.05,1021.69,-0.23
2020-04-18T04:00:00.000Z,76.58,17.83,36.28,25.67,1021.95,0.09
2020-04-18T05:00:00.000Z,70.44,9.3,18.27,13.16,1022.58,1.58
2020-04-18T06:00:00.000Z,63.28,5.27,10.27,7.43,1022.57,3.56
2020-04-18T07:00:00.000Z,56.65,2.18,4.64,3.22,1022.32,5.94
2020-04-18T08:00:00.000Z,47.87,1.16,2.64,1.88,1021.84,8.72
2020-04-18T09:00:00.000Z,40.3,0.69,1.72,1.2,1021.01,11.41
2020-04-18T10:00:00.000Z,33.56,0.54,1.42,0.92,1020.7,11.67
2020-04-18T11:00:00.000Z,28.6,0.12,0.43,0.26,1019.84,13.61
2020-04-18T12:00:00.000Z,26.26,0.2,0.77,0.5,1019.25,14.3
2020-04-18T13:00:00.000Z,23.35,0.38,1.06,0.73,1019.12,13.6
2020-04-18T14:00:00.000Z,22.64,0.46,1.2,0.83,1018.81,13.33
2020-04-18T15:00:00.000Z,22.86,0.77,1.79,1.26,1018.81,12.06
2020-04-18T16:00:00.000Z,23.3,1.5,3.11,2.29,1018.71,10.93
2020-04-18T17:00:00.000Z,26.72,4.81,9.19,6.69,1018.97,9.81
2020-04-18T18:00:00.000Z,27.89,8.47,15.88,11.49,1019.35,9.21
2020-04-18T19:00:00.000Z,33.36,18.52,37.01,25.88,1019.33,7.79
2020-04-18T20:00:00.000Z,36.79,22.49,49.36,32.45,1019.1,6.75
2020-04-18T21:00:00.000Z,40.54,23.31,51.4,33.68,1019.2,5.79
2020-04-18T22:00:00.000Z,44.74,26.0,57.85,37.47,1019.47,4.82
2020-04-18T23:00:00.000Z,49.32,39.65,89.44,57.36,1019.77,4.15
2020-04-19T00:00:00.000Z,55.12,40.81,91.52,60.08,1019.86,3.45
2020-04-19T01:00:00.000Z,60.31,23.38,51.67,34.38,1020.01,2.69
2020-04-19T02:00:00.000Z,67.04,16.39,32.52,23.41,1020.38,1.96
2020-04-19T03:00:00.000Z,73.52,12.31,23.87,17.25,1020.95,1.29
2020-04-19T04:00:00.000Z,76.81,6.21,12.0,8.74,1021.45,1.26
2020-04-19T05:00:00.000Z,74.63,2.88,5.91,4.18,1021.71,2.21
2020-04-19T06:00:00.000Z,66.75,1.1,2.53,1.75,1021.77,3.85
2020-04-19T07:00:00.000Z,57.61,1.33,2.83,2.01,1021.56,5.86
2020-04-19T08:00:00.000Z,47.28,1.39,3.05,2.14,1021.27,8.32
2020-04-19T09:00:00.000Z,39.69,0.67,1.68,1.15,1021.11,10.46
2020-04-19T10:00:00.000Z,35.82,0.6,1.51,1.04,1021.23,11.35
2020-04-19T11:00:00.000Z,33.72,0.61,1.62,1.08,1020.62,13.62
2020-04-19T12:00:00.000Z,32.56,0.71,1.64,1.13,1020.43,14.83
2020-04-19T13:00:00.000Z,30.79,1.19,2.25,1.67,1020.72,13.88
2020-04-19T14:00:00.000Z,29.69,1.54,2.79,2.08,1021.09,12.88
2020-04-19T15:00:00.000Z,30.26,1.44,2.85,2.05,1021.24,12.39
2020-04-19T16:00:00.000Z,33.08,1.61,3.08,2.25,1021.39,11.41
2020-04-19T17:00:00.000Z,36.72,3.13,5.99,4.33,1021.95,10.19
2020-04-19T18:00:00.000Z,40.53,6.18,12.25,9.0,1022.59,9.02
2020-04-19T19:00:00.000Z,44.94,9.42,18.56,13.33,1023.2,7.72
2020-04-19T20:00:00.000Z,49.21,13.94,27.94,20.15,1023.77,6.77
2020-04-19T21:00:00.000Z,54.63,10.93,21.42,15.6,1024.58,5.93
2020-04-19T22:00:00.000Z,59.5,7.83,15.39,11.09,1025.18,5.51
2020-04-19T23:00:00.000Z,64.71,7.2,13.96,10.23,1025.58,4.69
2020-04-20T00:00:00.000Z,70.45,8.0,14.94,11.07,1025.73,3.81
2020-04-20T01:00:00.000Z,75.66,8.92,16.68,12.27,1026.14,2.69
2020-04-20T02:00:00.000Z,80.45,8.96,17.81,12.78,1026.41,1.56
2020-04-20T03:00:00.000Z,82.81,10.76,20.86,15.03,1026.83,0.94
2020-04-20T04:00:00.000Z,82.49,13.0,26.02,18.76,1027.29,1.37
2020-04-20T05:00:00.000Z,79.94,12.43,24.87,18.0,1027.54,2.53
2020-04-20T06:00:00.000Z,73.4,12.17,24.33,17.47,1027.6,4.74
2020-04-20T07:00:00.000Z,62.44,10.3,20.56,14.94,1027.56,7.44
2020-04-20T08:00:00.000Z,49.71,6.79,12.35,9.17,1027.44,9.89
2020-04-20T09:00:00.000Z,42.37,5.84,10.42,7.79,1027.14,11.51
2020-04-20T10:00:00.000Z,39.3,5.32,9.5,7.11,1026.88,12.4
2020-04-20T11:00:00.000Z,35.97,5.16,8.92,6.8,1026.19,14.85
2020-04-20T12:00:00.000Z,34.34,4.12,7.25,5.48,1025.66,16.35
2020-04-20T13:00:00.000Z,31.88,3.86,6.88,5.16,1025.28,16.26
2020-04-20T14:00:00.000Z,30.79,4.06,7.22,5.44,1025.14,15.64
2020-04-20T15:00:00.000Z,30.22,4.25,7.36,5.59,1025.42,14.65
2020-04-20T16:00:00.000Z,32.38,4.53,8.2,6.1,1025.73,12.7
2020-04-20T17:00:00.000Z,34.56,6.95,12.59,9.25,1025.83,11.58
2020-04-20T18:00:00.000Z,37.35,9.1,17.62,12.87,1026.54,10.54
2020-04-20T19:00:00.000Z,43.97,11.37,22.51,16.22,1026.97,8.86
2020-04-20T20:00:00.000Z,49.42,9.65,18.11,13.13,1027.35,7.66
2020-04-20T21:00:00.000Z,53.95,10.63,20.64,15.0,1027.76,6.62
2020-04-20T22:00:00.000Z,58.28,15.29,29.3,21.31,1027.92,6.02
2020-04-20T23:00:00.000Z,60.83,18.19,35.53,25.87,1028.0,5.66
2020-04-21T00:00:00.000Z,63.56,20.79,43.94,30.0,1027.99,4.97
2020-04-21T01:00:00.000Z,67.49,20.89,44.96,30.57,1028.09,4.02
2020-04-21T02:00:00.000Z,71.37,17.42,33.37,24.07,1028.47,3.15
2020-04-21T03:00:00.000Z,72.45,18.32,35.39,25.89,1028.73,2.74
2020-04-21T04:00:00.000Z,72.11,20.85,42.98,29.87,1028.86,2.96
2020-04-21T05:00:00.000Z,69.05,20.41,42.11,29.27,1028.98,4.21
2020-04-21T06:00:00.000Z,63.14,14.51,27.36,20.26,1029.12,6.4
2020-04-21T07:00:00.000Z,56.87,9.5,17.61,13.04,1029.09,8.63
2020-04-21T08:00:00.000Z,47.47,6.28,11.46,8.53,1028.74,11.48
2020-04-21T09:00:00.000Z,42.24,4.76,8.75,6.49,1028.21,13.61
2020-04-21T10:00:00.000Z,39.2,4.36,7.97,5.93,1027.81,14.41
2020-04-21T11:00:00.000Z,37.38,4.06,7.09,5.36,1027.24,15.56
2020-04-21T12:00:00.000Z,35.95,3.64,6.45,4.8,1026.81,16.75
2020-04-21T13:00:00.000Z,33.01,4.23,7.09,5.35,1026.44,17.04
2020-04-21T14:00:00.000Z,31.08,3.63,6.13,4.61,1026.28,16.94
2020-04-21T15:00:00.000Z,29.95,2.73,4.75,3.52,1026.47,15.98
2020-04-21T16:00:00.000Z,32.22,2.82,4.81,3.65,1026.56,14.1
2020-04-21T17:00:00.000Z,35.48,3.56,6.32,4.66,1026.7,12.92
2020-04-21T18:00:00.000Z,39.38,7.33,13.74,10.0,1026.91,11.75
2020-04-21T19:00:00.000Z,45.4,14.46,27.23,19.78,1027.08,10.41
2020-04-21T20:00:00.000Z,50.47,20.34,43.45,29.26,1026.76,9.33
2020-04-21T21:00:00.000Z,58.51,35.0,76.86,50.3,1026.93,8.24
2020-04-21T22:00:00.000Z,63.32,36.09,80.08,51.59,1027.32,7.59
2020-04-21T23:00:00.000Z,65.83,24.7,56.18,36.28,1027.35,7.28
2020-04-22T00:00:00.000Z,69.68,16.13,30.79,22.32,1027.41,6.79
2020-04-22T01:00:00.000Z,74.78,13.97,25.87,19.01,1027.71,5.71
2020-04-22T02:00:00.000Z,80.2,13.23,24.11,17.91,1027.59,4.96
2020-04-22T03:00:00.000Z,81.65,13.18,23.32,17.27,1027.75,4.84
2020-04-22T04:00:00.000Z,79.55,12.78,22.53,16.62,1028.05,5.33
2020-04-22T05:00:00.000Z,74.2,12.53,22.46,16.88,1028.31,6.55
2020-04-22T06:00:00.000Z,69.36,18.49,35.36,25.15,1028.12,8.73
2020-04-22T07:00:00.000Z,62.2,12.02,20.54,15.53,1028.29,10.86
2020-04-22T08:00:00.000Z,51.54,9.68,17.14,12.94,1027.64,14.03
2020-04-22T09:00:00.000Z,43.42,2.32,4.1,3.02,1027.34,15.22
2020-04-22T10:00:00.000Z,38.5,2.91,4.81,3.69,1027.33,15.29
2020-04-22T11:00:00.000Z,38.42,2.47,4.3,3.25,1026.67,16.48
2020-04-22T12:00:00.000Z,36.78,2.99,4.91,3.68,1026.01,17.09
2020-04-22T13:00:00.000Z,33.98,2.41,4.0,2.98,1025.25,18.19
2020-04-22T14:00:00.000Z,31.53,1.86,3.2,2.38,1024.85,18.26
2020-04-22T15:00:00.000Z,29.4,3.91,6.51,4.9,1024.51,17.59
2020-04-22T16:00:00.000Z,30.58,4.47,7.34,5.6,1024.55,16.19
2020-04-22T17:00:00.000Z,33.41,3.05,5.51,4.03,1024.54,14.9
2020-04-22T18:00:00.000Z,36.95,7.41,13.98,10.14,1025.07,13.56
2020-04-22T19:00:00.000Z,43.84,15.15,29.04,21.13,1025.18,11.71
2020-04-22T20:00:00.000Z,50.66,18.86,38.85,27.0,1024.94,10.19
2020-04-22T21:00:00.000Z,58.74,26.73,60.47,38.53,1024.94,8.88
2020-04-22T22:00:00.000Z,66.86,33.13,75.8,47.34,1025.14,7.91
2020-04-22T23:00:00.000Z,70.09,31.96,73.63,46.04,1025.18,7.05
2020-04-23T00:00:00.000Z,74.53,28.09,63.38,40.66,1025.29,6.33
2020-04-23T01:00:00.000Z,79.54,25.8,56.94,36.94,1025.28,5.41
2020-04-23T02:00:00.000Z,83.06,24.71,54.01,35.23,1025.19,4.5
2020-04-23T03:00:00.000Z,82.55,23.71,51.25,33.94,1025.1,4.1
2020-04-23T04:00:00.000Z,79.1,22.05,45.88,31.35,1025.19,4.83
2020-04-23T05:00:00.000Z,71.03,18.79,35.53,25.99,1025.03,6.45
2020-04-23T06:00:00.000Z,62.27,13.2,23.24,17.36,1024.86,8.46
2020-04-23T07:00:00.000Z,59.97,6.04,10.51,7.82,1024.47,9.57
2020-04-23T08:00:00.000Z,44.6,2.8,5.09,3.78,1023.74,14.33
2020-04-23T09:00:00.000Z,38.0,1.78,3.17,2.35,1022.94,16.85
2020-04-23T10:00:00.000Z,34.14,2.03,3.73,2.72,1022.31,17.78
2020-04-23T11:00:00.000Z,31.92,2.3,4.21,3.16,1021.21,20.02
2020-04-23T12:00:00.000Z,30.31,0.92,2.09,1.52,1020.2,21.34
2020-04-23T13:00:00.000Z,28.47,0.98,1.96,1.46,1019.48,21.03
2020-04-23T14:00:00.000Z,27.11,0.8,1.55,1.11,1019.13,19.99
2020-04-23T15:00:00.000Z,27.97,0.91,1.82,1.29,1018.8,18.7
2020-04-23T16:00:00.000Z,30.74,1.05,2.07,1.49,1018.46,17.07
2020-04-23T17:00:00.000Z,34.81,2.54,4.71,3.43,1018.22,15.5
2020-04-23T18:00:00.000Z,38.64,6.24,10.66,7.99,1018.34,14.28
2020-04-23T19:00:00.000Z,44.95,10.9,19.0,14.22,1018.19,12.49
2020-04-23T20:00:00.000Z,50.79,9.26,16.77,12.39,1017.8,11.08
2020-04-23T21:00:00.000Z,54.98,13.13,23.59,17.32,1017.3,9.93
2020-04-23T22:00:00.000Z,57.65,18.86,37.54,26.58,1016.47,9.41
2020-04-23T23:00:00.000Z,58.91,21.65,47.04,30.92,1016.02,8.86
